Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:28:27,152,55.40,25.40,689,153

22:28:28,152,55.50,25.40,689,153

22:28:29,152,55.50,25.40,689,153

22:28:30,152,55.50,25.40,689,153

22:28:31,153,55.50,25.40,689,153

22:28:32,153,55.50,25.40,689,153

22:28:33,153,55.50,25.40,689,153

22:28:34,153,55.60,25.50,689,153

22:28:35,153,55.60,25.50,689,153

22:28:36,153,55.50,25.40,689,152

22:28:37,157,55.50,25.40,689,152

22:28:39,157,55.50,25.40,689,152

22:28:40,157,55.50,25.40,689,152

22:28:41,156,55.50,25.40,689,152

22:28:42,155,55.50,25.40,689,152

22:28:43,155,55.60,25.50,689,153

22:28:44,155,55.60,25.50,689,152

22:28:45,155,55.50,25.40,689,152

22:28:46,155,55.50,25.40,689,152

22:28:47,154,55.60,25.50,689,153

22:28:48,154,55.60,25.50,689,153

22:28:49,154,55.50,25.40,689,152

22:28:50,154,55.50,25.40,689,152

22:28:51,154,55.50,25.40,689,152

22:28:52,153,55.50,25.40,689,152

22:28:53,153,55.50,25.40,689,153

22:28:54,151,55.50,25.40,689,153

22:28:55,151,55.50,25.40,689,153

22:28:56,151,55.50,25.40,689,153

22:28:57,151,55.50,25.50,689,153

22:28:58,151,55.50,25.50,689,154

22:28:59,151,55.50,25.50,689,154

22:29:0,151,55.50,25.50,689,153

22:29:1,151,55.50,25.50,689,153

22:29:2,151,55.50,25.50,689,153

22:29:3,151,55.40,25.40,689,153

22:29:4,152,55.40,25.40,690,153

22:29:5,152,55.40,25.40,690,153

22:29:6,152,55.40,25.40,690,153

22:29:7,152,55.40,25.40,690,153

22:29:8,152,55.40,25.40,690,153

22:29:9,152,55.50,25.50,690,152

22:29:10,156,55.50,25.50,690,152

22:29:11,157,55.40,25.40,690,152

22:29:12,157,55.40,25.40,690,152

22:29:14,156,55.50,25.50,690,152

22:29:15,156,55.50,25.50,690,152

22:29:16,155,55.40,25.40,690,152

22:29:17,155,55.40,25.40,690,152

22:29:18,155,55.50,25.50,690,152

22:29:19,155,55.50,25.50,691,152

22:29:20,155,55.40,25.40,690,152

22:29:21,154,55.40,25.40,690,153

22:29:22,155,55.50,25.50,690,152

22:29:23,155,55.50,25.50,690,152

22:29:24,155,55.50,25.50,690,153

22:29:25,154,55.50,25.50,690,153

22:29:26,154,55.40,25.40,690,153

22:29:27,152,55.40,25.40,690,153

22:29:28,151,55.40,25.40,690,153

22:29:29,151,55.40,25.40,690,153

22:29:30,151,55.50,25.50,690,153

22:29:31,151,55.50,25.50,690,153

22:29:32,151,55.40,25.40,690,153

22:29:33,151,55.40,25.40,690,153

22:29:34,152,55.40,25.40,690,153

22:29:35,152,55.40,25.40,690,153

22:29:36,152,55.50,25.50,690,153

22:29:37,153,55.50,25.50,690,153

22:29:38,153,55.40,25.40,690,153

22:29:39,152,55.40,25.40,690,153

22:29:40,153,55.40,25.40,690,153

22:29:41,153,55.40,25.40,690,153

22:29:42,153,55.40,25.40,690,151

22:29:43,156,55.40,25.40,690,152

22:29:44,157,55.40,25.40,690,152

22:29:45,156,55.40,25.40,690,152

22:29:46,155,55.40,25.40,690,152

22:29:47,156,55.40,25.40,690,152

22:29:49,156,55.40,25.40,690,152

22:29:50,155,55.40,25.40,691,152

22:29:51,155,55.40,25.40,691,152

22:29:52,155,55.40,25.40,691,152

22:29:53,155,55.40,25.40,691,152

22:29:54,155,55.40,25.40,691,152

22:29:55,154,55.40,25.40,691,152

22:29:56,154,55.40,25.40,692,152

22:29:57,154,55.40,25.40,692,152

22:29:58,154,55.40,25.40,692,152

22:29:59,154,55.40,25.40,692,153

22:30:0,151,55.40,25.40,692,153

22:30:1,151,55.40,25.40,692,153

22:30:2,151,55.40,25.40,692,153

22:30:3,151,55.40,25.40,692,153

22:30:4,151,55.40,25.40,692,153

22:30:5,151,55.40,25.40,692,153

22:30:6,151,55.40,25.40,691,153

22:30:7,151,55.40,25.40,691,153

22:30:8,152,55.40,25.40,692,153

22:30:9,152,55.40,25.40,692,153

22:30:10,152,55.40,25.40,692,153

22:30:11,152,55.40,25.40,692,153

22:30:12,153,55.40,25.40,692,153

22:30:13,152,55.40,25.40,692,153

22:30:14,153,55.40,25.40,692,153

22:30:15,153,55.50,25.40,692,152

22:30:16,156,55.50,25.40,692,152

22:30:17,157,55.60,25.50,692,152

22:30:18,157,55.60,25.50,692,152

22:30:19,156,55.50,25.40,693,152

22:30:20,156,55.50,25.40,693,152

22:30:21,155,55.50,25.40,693,152

22:30:22,156,55.50,25.40,693,152

22:30:24,155,55.50,25.40,693,152

22:30:25,155,55.50,25.40,693,152

22:30:26,155,55.50,25.40,693,152

22:30:27,155,55.50,25.40,693,152

22:30:28,154,55.50,25.40,693,152

22:30:29,154,55.50,25.40,693,152

22:30:30,155,55.50,25.40,693,152

22:30:31,154,55.50,25.40,693,152

22:30:32,154,55.50,25.40,694,153

22:30:33,152,55.50,25.40,694,153

22:30:34,151,55.50,25.40,694,153

22:30:35,151,55.50,25.40,694,153

22:30:36,151,55.50,25.40,694,153

22:30:37,151,55.50,25.40,694,153

22:30:38,151,55.50,25.40,694,153

22:30:39,151,55.50,25.40,694,154

22:30:40,151,55.50,25.40,694,153

22:30:41,152,55.50,25.40,694,154

22:30:42,151,55.50,25.40,693,153

22:30:43,152,55.50,25.40,694,153

22:30:44,152,55.50,25.40,694,153

22:30:45,152,55.50,25.40,694,154

22:30:46,152,55.50,25.40,694,153

22:30:47,152,55.50,25.40,693,154

22:30:48,152,55.50,25.40,693,152

22:30:49,155,55.50,25.40,693,152

22:30:50,156,55.50,25.40,693,153

22:30:51,156,55.50,25.40,693,153

22:30:52,155,55.50,25.40,693,153

22:30:53,155,55.50,25.40,694,153

22:30:54,155,55.50,25.40,694,153

22:30:55,154,55.50,25.40,695,153

22:30:56,154,55.50,25.40,695,153

22:30:57,154,55.50,25.40,695,153

22:30:59,154,55.50,25.40,695,153

22:31:0,154,55.50,25.40,695,153

22:31:1,154,55.50,25.40,695,153

22:31:2,154,55.50,25.40,695,153

22:31:3,154,55.50,25.40,695,153

22:31:4,153,55.50,25.40,695,152

22:31:5,154,55.50,25.40,695,153

22:31:6,152,55.50,25.40,695,153

22:31:7,151,55.50,25.40,695,153

22:31:8,151,55.50,25.40,695,153

22:31:9,151,55.50,25.40,695,153

22:31:10,152,55.50,25.40,695,153

22:31:11,152,55.50,25.40,695,153

22:31:12,152,55.50,25.40,695,153

22:31:13,152,55.50,25.40,695,153

22:31:14,152,55.50,25.40,694,153

22:31:15,152,55.50,25.40,695,153

22:31:16,152,55.50,25.40,695,153

22:31:17,153,55.60,25.50,695,153

22:31:18,153,55.60,25.50,695,153

22:31:19,153,55.60,25.40,695,153

22:31:20,153,55.60,25.40,695,153

22:31:21,153,55.60,25.40,695,151

22:31:22,156,55.60,25.40,695,152

22:31:23,157,55.60,25.40,695,152

22:31:24,157,55.60,25.40,695,152

22:31:25,156,55.60,25.40,695,152

22:31:26,156,55.60,25.40,695,152

22:31:27,156,55.60,25.40,695,152

22:31:28,156,55.60,25.40,695,152

22:31:29,155,55.60,25.40,695,152

22:31:30,155,55.60,25.40,695,152

22:31:31,155,55.60,25.40,695,152

22:31:32,155,55.60,25.40,695,152

22:31:34,155,55.60,25.40,695,152

22:31:35,155,55.60,25.40,695,152

22:31:36,155,55.60,25.40,695,152

22:31:37,154,55.60,25.40,695,152

22:31:38,154,55.60,25.40,695,153

22:31:39,152,55.60,25.40,695,153

22:31:40,151,55.60,25.40,695,153

22:31:41,151,55.60,25.40,695,153

22:31:42,151,55.60,25.40,695,153

22:31:43,151,55.60,25.40,695,153

22:31:44,151,55.60,25.40,695,153

22:31:45,151,55.60,25.40,695,153

22:31:46,151,55.60,25.40,695,153

22:31:47,152,55.60,25.40,695,153

22:31:48,152,55.60,25.40,695,153

22:31:49,152,55.60,25.40,695,153

22:31:50,153,55.60,25.40,694,153

22:31:51,152,55.60,25.40,694,153

22:31:52,153,55.60,25.40,694,153

22:31:53,153,55.60,25.40,695,153

